id,title,digest,url,author,publish_time
"1671","视频直播 | 全球领先咨询公司招聘官，邀你B站直播模拟面试！","面试技巧有多重要？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975756&idx=4&sn=f24a426b67e418a7279fbe8e620e4432&chksm=f26a9a65c51d1373e00c33c30b9a080534ec34a55cb1624bedc483d643f84f911baf50b5f4d1&scene=27#wechat_redirect","","2019-05-17 18:19:17"
"1672","实习 | LVMH、腾讯叫你来实习啦","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975756&idx=5&sn=627b905c2e682a70f2b61e83c1cb82b5&chksm=f26a9a65c51d137323b72bab665595d0a6bbb3a24ec053632e6402c3cfc7e4f8a0acd50ee268&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-17 18:19:17"
"1673","面试 | 面试求职是运气+资源+能力的结合！！","一起看面经 18期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975756&idx=6&sn=03b2e3b20408c1890b57d30239e8c5f4&chksm=f26a9a65c51d13738a96a543522d918ab898f15f149ef289244b79ffb9020cd257cfe8b416bb&scene=27#wechat_redirect","xyah","2019-05-17 18:19:17"
"1674","推荐 | 火柴暑期教师&amp;校长成长营来啦！","邀请您来上海免费五天成长营","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975756&idx=7&sn=375d191c06c70f2003767801225ea63a&chksm=f26a9a65c51d13738fcaa2baf7775cff71f7be0001f117ad713913472a9726c74412d0990b7a&scene=27#wechat_redirect","火柴君","2019-05-17 18:19:17"
"1675","FOREVER 21 败走中国，ZARA、H&amp;M日子艰难，快时尚品牌寒冬将至？","快时尚的时代，过去了？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975680&idx=1&sn=21ef7394d20408b43a22b7dfc9ca2d1a&chksm=f26a9a29c51d133f9385a8585070a38b5e5d8318d4765838dced9337fd7f2e8dbcd96d796e97&scene=27#wechat_redirect","","2019-05-16 17:58:41"
"1676","求职 | 马云说，数据比石油还重要，掌握这个技能你还怕没钱赚？","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975680&idx=2&sn=99de087c900eb9c809b4ff0538d936eb&chksm=f26a9a29c51d133ffc9314c73821e73271a1daab9699999d272bd8fb21ffbbad0c703de33000&scene=27#wechat_redirect","小灶coco","2019-05-16 17:58:41"
"1677","科普 | 明星零距离、每天想创意，这么有趣的岗位是什么？","目前仅剩9个名额","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975680&idx=3&sn=3a45e364f3124e5facc707095506ff96&chksm=f26a9a29c51d133f294d31eed594816ff288ee55a9bdeb514bd3e9a875d2ab38be8901b66b2f&scene=27#wechat_redirect","","2019-05-16 17:58:41"
"1678","实习 | 快来奥美、京东实习吧！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975680&idx=4&sn=984b7ad9a24506396c70adfd49cb536e&chksm=f26a9a29c51d133f2604c5d23e1f03ecc9293e94f69a195d332253e7bd7ed024af9b906b8ab4&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-16 17:58:41"
"1679","面试 | 滴滴校招：如果没有准备好最后的提问问题，就别提了","一起看面经 第17期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975680&idx=5&sn=33638f2c7cdb0e9b9d9bf3189b843f8c&chksm=f26a9a29c51d133f68a2591f2b068e4b0a0c85a3608ca085657071897ab05078d55e51ea0cf7&scene=27#wechat_redirect","niuhuluzhenhuan","2019-05-16 17:58:41"
"1680","我们分析了20000多条数据，告诉你到底哪个色号的口红才是真正的“直男斩”！","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=1&sn=2d0c29dbe8ccb24811a7d589ac55d74c&chksm=f26a9ae5c51d13f3e076a41fcaeadc2d4c67d2ca0823e0a5773c5f6a4fb5cb6e831cc1a51392&scene=27#wechat_redirect","小灶coco","2019-05-15 18:35:01"
"1681","干货 | 道明寺追到杉菜，居然是因为营销学得好？","传闻中描述成是一种理性和感性都爆棚的物种。","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=2&sn=c1cd812ff9663d32b7d0085e071632b5&chksm=f26a9ae5c51d13f39fce57445d287eaaa42a22908c1c251fdc1709afc1a447fcfb2238b30643&scene=27#wechat_redirect","","2019-05-15 18:35:01"
"1682","倒计时 | 最后3天！安永暑期实习即将截止网申！","你敢信？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=3&sn=0d764c496636f607880c8a947b537a22&chksm=f26a9ae5c51d13f31f1a31278e01b0ae04d5a766fc97d7f4dee48b3bc488e23f2b4bff963ac8&scene=27#wechat_redirect","小灶coco","2019-05-15 18:35:01"
"1683","福利 | 班主任在线召唤小灶学徒，免费数据分析课程、小灶年度会员免费领！","我们一起成长","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=4&sn=141aaa45d8f55213daf5fbe34965eca3&chksm=f26a9ae5c51d13f32330d40bf1aa07042b83edbaebb8a8f651e642a851d989be3bfc9ea61945&scene=27#wechat_redirect","靠谱的小灶君","2019-05-15 18:35:01"
"1684","内推 | 新加坡最大的猎头公司，管培生招聘，内推直通面试！","靠谱内推","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=5&sn=22ff16e6a15180080dbc1d31da64bbc4&chksm=f26a9ae5c51d13f32035694e80f17e7600dec249323e22ead9be29385a631d5fa0ff3b93e25a&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-15 18:35:01"
"1685","实习 | 联合利华、百事邀你来实习！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=6&sn=df1cc3ece70d73e2f6e7cfcc45648a30&chksm=f26a9ae5c51d13f3ee2ce9c52c2b9a7426fb2ed5b053cbb7ca200c27ac46790ceb4b91122c9f&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-15 18:35:01"
"1686","经验 | 最全互联网产品面经，包含腾讯、京东、百度、网易等","一起看面经 第16期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975628&idx=7&sn=e1a946d76f5d26dd0da174404d9714e1&chksm=f26a9ae5c51d13f39f4b4fccd2b2a1fd6277b8e721aa7b2e7e20472ff74a1faf32a4e8a936ab&scene=27#wechat_redirect","Crystalhuihui","2019-05-15 18:35:01"
"1687","小灶X携程 | 官方合作，直通面试，19/20届可投，财务领域最有“前途”的岗位！","携程内推，你值得拥有！","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975596&idx=1&sn=0fb5d4e1099cfe1b53d7749dcbb45d89&chksm=f26a9a85c51d1393e8d0c42767354340b063ef1fb3f1e8bd116bb164da53ad07514d40579f73&scene=27#wechat_redirect","靠谱的小灶君","2019-05-14 20:02:09"
"1688","成长 | 知乎358W+关注的各行业必备能力，到底是什么？","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975596&idx=2&sn=4666d7f4b9602743cd6754d509428e89&chksm=f26a9a85c51d13935f361105eb0e36e98a51d4f9cfdcf43a68194e51dae4c74a3aa38aa584bb&scene=27#wechat_redirect","小灶coco","2019-05-14 20:02:09"
"1689","大学 | 财会类专业大学生，应该如何规划自己的大学生活？","据说财务相关专业的同学求职时都是这样的...","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975596&idx=3&sn=dc48d7f10040858d9afe84c89c4e14f3&chksm=f26a9a85c51d1393269a1c34e9ac15b22aeca0d696edd5b4d3c71aecc4d7a24939d6a570b5d5&scene=27#wechat_redirect","靠谱的小灶君","2019-05-14 20:02:09"
"1690","实习 | 中智人力资源咨询、商汤科技邀你来实习！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975596&idx=4&sn=807f379ee3c5dfaef0f4f0c1b03a7438&chksm=f26a9a85c51d13930dcf312cf64a5d86fc161b6e2ebdb0d63b2fd48d84af81fea54503a790a8&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-14 20:02:09"
"1691","经验 | PWC in UK, 收到回复一定要尽快完成！","一起看面经 第15期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975596&idx=5&sn=92f563ae03faf7034753d504ae22f43a&chksm=f26a9a85c51d1393ca453920b2f63e9eccb8a1dec28ace950b3232898dd4f56b7333a4f9c1b1&scene=27#wechat_redirect","Jolly0830","2019-05-14 20:02:09"
"1692","距离面试还有3天，我还能逆袭吗？","3天群面/单面必过计划，获得DDI智睿咨询、美世、普华、辉瑞等名企内推机会","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975554&idx=1&sn=fb35c4e5b29f138a6c1b49f055be2e00&chksm=f26a9aabc51d13bd63b4248a9555f084f2117b1af245b25eb368ba671a29eecd9098ba98b3b2&scene=27#wechat_redirect","","2019-05-13 19:35:06"
"1693","科普 | 财会类毕业生，除了做会计，其实还有更好的出路！","高含金量实习+能力提升+求职辅导，大学生必体验之线上项目实习第27期来了！","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975554&idx=2&sn=6ad61ccb3c52f89818d124341536eeda&chksm=f26a9aabc51d13bdd44163b5892af10d0f438fa6b10421a5809ada1e9309839f4416402ea449&scene=27#wechat_redirect","靠谱的小灶君","2019-05-13 19:35:06"
"1694","前景 | 283所高校开设大数据专业，再不学就被时代抛弃了！","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975554&idx=3&sn=3a4efa9c56bd9dd5c1ed2c942a864aa0&chksm=f26a9aabc51d13bd0913f0dbfbad09108e65eecfc4c7c0cd6978342d0690cb0284b0f4a447a1&scene=27#wechat_redirect","小灶coco","2019-05-13 19:35:06"
"1695","实习 | 朴睿咨询、碧桂园招实习生啦！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975554&idx=4&sn=94fcfde2986752627ffe09c2af195fa1&chksm=f26a9aabc51d13bdaaa34cf4ab5aef148867b37db7923194ca10ae815a2d321c89b242843c2b&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-13 19:35:06"
"1696","经验 | 我的四大之路：套路并不总是有效的","一起看面经 第14期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975554&idx=5&sn=a30cab52574aa3bcb8c33ca1bfb048dd&chksm=f26a9aabc51d13bd8d10f563264459acc363a654ad672e113e9fdd4230409db2f73089423359&scene=27#wechat_redirect","EmilyRen1992","2019-05-13 19:35:06"
"1697","考研还是工作？人生岔路口，应该怎么走？","看完这篇再做决定！","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975509&idx=1&sn=d42df95572e205e6cbd07e82da34f255&chksm=f26a9b7cc51d126a1e056e99712526b859e9a8104ae34361856b2f904e9a5b86c7080cbd8236&scene=27#wechat_redirect","靠谱的小灶君","2019-05-12 18:00:00"
"1698","干货 | BAT和世界500强的Marketing部门究竟在做什么？","传闻中描述成是一种理性和感性都爆棚的物种。","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975509&idx=2&sn=b3620e6b2d9204c707bcb8ebbaa3cdb8&chksm=f26a9b7cc51d126a9ae44cdea87d0b1113f3746fde676122d5e6b982ec8178ebc90266e64c16&scene=27#wechat_redirect","","2019-05-12 18:00:00"
"1699","实习 | 商汤科技、和信咨询等你来实习！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975509&idx=3&sn=a2ca984804978d05ca0555166cc1f061&chksm=f26a9b7cc51d126a7921f253101b8a2bfce9ee14c27d66a13005b561617d5469c981763ed791&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-12 18:00:00"
"1700","欧阳娜娜实习体验，95分超高评价，她都做对了什么？","如初职场的实习生们，怎么做才能赢得领导芳心呢","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975503&idx=1&sn=7a0e1e25dd651737c185b6126187f4ec&chksm=f26a9b66c51d1270a0c655ec5d6a96b4f693338d145ae4f0af0a4bf2520dbbb19e061afc3e14&scene=27#wechat_redirect","靠谱的小灶君","2019-05-11 18:00:00"
"1701","经验 | 背景无优势的她，是如何找到6份实习，收获3份名企Offer的？","第30期学徒分享：来自【线上学徒——商业分析方向】马路同学。","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975503&idx=2&sn=fef3ced3e79931522136ebeab55001e7&chksm=f26a9b66c51d12704ddb426e2ef99d07673045beefa2baf940fd89f235ce658f5337ba07f922&scene=27#wechat_redirect","","2019-05-11 18:00:00"
"1702","实习 | “在全球第6大乳品生产商恒天然实习是一种什么样的体验”同学们进来了解一下吧","实习推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975503&idx=3&sn=ecc0bd6e2189e87032305c1f09313f6e&chksm=f26a9b66c51d127047f2227f3d62c89658064d889e2bec73704c3ed9c91052af91dff3090fbd&scene=27#wechat_redirect","","2019-05-11 18:00:00"
"1703","暑期实习内推 | 全球最大的人力咨询公司美世咨询：内推名额+转正机会，提前斩获全职offer！转发抽奖获得简历免费修改机会！","急聘第3期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975481&idx=1&sn=97cddd6726db41a8f65f5d2924104993&chksm=f26a9b10c51d1206abd6abed77281668fc81039d7d48af4e8e8665604cc91863afcd8900ec61&scene=27#wechat_redirect","小灶&amp;美世咨询","2019-05-10 18:10:55"
"1704","干货 | 面试官：上海一个平常的夏日能卖出多少杯果汁？","作为学生的我们，怎样才能获得知乎关注的商业分析能力？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975481&idx=2&sn=b56423ef45246b3e426e2e434e34810a&chksm=f26a9b10c51d120612495f4c677994593c53057857f2b9a88634d0426c85b5d987924b8fb538&scene=27#wechat_redirect","靠谱的小灶君","2019-05-10 18:10:55"
"1705","数据分析丨为什么网易云的今日推荐，总是深得我心？","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975481&idx=3&sn=213d63d0247cf15ab885c9aa3c19bbf1&chksm=f26a9b10c51d12061c199f1e7efed114977aebf577742845d1924098d12d8a257c1cfbd43d2d&scene=27#wechat_redirect","小灶coco","2019-05-10 18:10:55"
"1706","“灶”动联络 | 小灶来澳洲啦！名师汇集，带你职场C位出道！","还有30+名企，等你来投递简历！","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975481&idx=4&sn=8f7a52b20d2b917ffaaa3110695839d5&chksm=f26a9b10c51d12069e6676653126d970b0a5e5c03ab3a193b5880f23dc7548d3321b88ce0161&scene=27#wechat_redirect","","2019-05-10 18:10:55"
"1707","实习 | 德国电信国际咨询公司、益普索等你来实习！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975481&idx=5&sn=332c65decbf0f55173020ed865d55f43&chksm=f26a9b10c51d120692b6ad0cf9a89bff4b670202dc652c31c41b9147d6456314e6d078462030&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-10 18:10:55"
"1708","经验 | 尼尔森校招告一段落，分享一些求职经验","【一起看面经】第13期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975481&idx=6&sn=4cc70aa1bbcb6770c28534118bda4a8c&chksm=f26a9b10c51d12060390dac6f5d7fe13c3d4825fac1a995378f1b40868689371ce0bcf16f52c&scene=27#wechat_redirect","fafa340","2019-05-10 18:10:55"
"1709","签了三方协议=工作稳了？学姐亲身惨烈经验告诉你，NO！（文末有福利）","让你的职场沟通更加有效","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975443&idx=1&sn=2e3976e310cd0bd3dcae21affc582ead&chksm=f26a9b3ac51d122c7bc8c60e751fa58f3def74f5998f5e275e046fae167ad4b21065b3eb32ca&scene=27#wechat_redirect","","2019-05-09 18:00:00"
"1710","倒计时 | 最后24小时！4周学会数据分析，挑战月薪30000+","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975443&idx=2&sn=8497ebbced467fc180623b2ad5751d40&chksm=f26a9b3ac51d122c2fc00c8d78bd2712a346b7a283daa986b4b566100622e32776c31b40b1f5&scene=27#wechat_redirect","小灶coco","2019-05-09 18:00:00"
"1711","求职 | 裁员、降薪、行业遇冷，留学生回国求职出路何在？","身处海外想找实习，是否有点茫然？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975443&idx=3&sn=37b063c65fca22645426d57102c3d0a7&chksm=f26a9b3ac51d122c75320d8440f67cfe4d3b808190f6f776bbf39ac382a27bca527c863b57bf&scene=27#wechat_redirect","靠谱的小灶君","2019-05-09 18:00:00"
"1712","实习 | 任仕达、网易游戏招募实习生啦！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975443&idx=4&sn=81dd3c608862a1e770f7ac35c6b82804&chksm=f26a9b3ac51d122cdb00d591495bf7b2a32f9258192ae4f74c037a88ee6d2de0470b92d7e092&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-09 18:00:00"
"1713","经验 | 联合利华暑期实习面经：展现真实的自我就好","【一起看面经】第12期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975443&idx=5&sn=0c5ef2263c6b6b8f432bf38e269a74c5&chksm=f26a9b3ac51d122cde33eb7b0bd562b3d228081e1be71eafbf14011033d0d0d51bd6aca529b9&scene=27#wechat_redirect","望_角","2019-05-09 18:00:00"
"1714","今年秋招&quot;提前批&quot;来袭！这位学姐临近秋招0实习，最终竟拿到了联合利华管培生offer？！","如果毕业就想进入名企，高含金量的实习经历已经成为标配。","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975395&idx=1&sn=0ca80feebe741e606790f9a388b479bc&chksm=f26a9bcac51d12dc4deb05d041e6dacdf9c274371202e234e640d1ce7b37797a2a4b794c8d43&scene=27#wechat_redirect","Hailey","2019-05-08 18:28:03"
"1715","推荐 | 完成这份线上实习，100% get运营岗完美简历","","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975395&idx=2&sn=6a6b094d49b483d24824254a96d6849a&chksm=f26a9bcac51d12dcd6882c130e8229a21edfcba2fdf8c130fd789b317028b35b7821d51f8a80&scene=27#wechat_redirect","Yearn Xu","2019-05-08 18:28:03"
"1716","必看 | 数据分析：因为稀缺，所以高薪！","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975395&idx=3&sn=12f3e7e92eefd3ba9dcb8f2d06ca61ea&chksm=f26a9bcac51d12dc2544dcc91f5074bfa46cc758e01d330ef3f9bfbbcf70e168d2c678790ef2&scene=27#wechat_redirect","小灶coco","2019-05-08 18:28:03"
"1717","即将截止 | 字节跳动、天健、玛氏等200+名企暑期实习，大三就拿全职offer！","这个你一定需要","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975395&idx=4&sn=c27a7d37d927a0672035f26f3379a622&chksm=f26a9bcac51d12dc9f2170fdad3d7bb220efbbafeb5ae2d59db6c75d3b58cf0fc046bed06c49&scene=27#wechat_redirect","靠谱的小灶君","2019-05-08 18:28:03"
"1718","推荐 | 150元/天，可转正！42章经叫你来实习啦~","小灶靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975395&idx=5&sn=12a9bc391f02e0690842bafe191dd197&chksm=f26a9bcac51d12dcba966c0e61fb60f426dccfbb02286fe90701381dd92187d5f579f2243228&scene=27#wechat_redirect","","2019-05-08 18:28:03"
"1719","面试 | 毕业两年了，我来说说面试这个事儿","一起看面经 第11期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975395&idx=6&sn=79c3b0f958a7de9fa8bd811222b2614b&chksm=f26a9bcac51d12dc3addbe96a5cef1cc96d706e309f2f8e948c9b1cf07fa42edd9c6ea9a1fe1&scene=27#wechat_redirect","2811990373","2019-05-08 18:28:03"
"1720","会计师事务所最新排名公布！安永竟然跌出前10！","排名更新，现在进八大，还来得及吗？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975323&idx=1&sn=b5f4789860617bb0540444ee55684f12&chksm=f26a9bb2c51d12a4cfb5f07f7f9d77d440f74b7dd92817cdd493b0c0cd0ff327f8d6dd4d772c&scene=27#wechat_redirect","靠谱的小灶君","2019-05-07 18:00:00"
"1721","免费 | 这个岗位，应届生也能拿到2W月薪？（小灶会员免费送）","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975323&idx=2&sn=474d50e409ab8d2ef9bd235fe73202a7&chksm=f26a9bb2c51d12a43ee410a508f8043f8b2d50367ada491748a5a2222472c6f085ec46d8a16b&scene=27#wechat_redirect","小灶coco","2019-05-07 18:00:00"
"1722","干货 | 面试官让我把2元钱的矿泉水 300 元卖给他，怎么办？！","传闻中描述成是一种理性和感性都爆棚的物种。","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975323&idx=3&sn=d378c66bb98b2cddd04a96e22b6e8caf&chksm=f26a9bb2c51d12a47244e3e9e085bc11448fa2363cf76c468955c6d8bc4da7b7682c58649f74&scene=27#wechat_redirect","","2019-05-07 18:00:00"
"1723","实习 | 滴滴出行、益普索招实习生啦！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975323&idx=4&sn=0a077b4fca38f458dffe8ed32e43b34f&chksm=f26a9bb2c51d12a4f40f67e3dfdad178c1b70b4784ee18dddebcf8846bc1b6b22da5963adf41&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-07 18:00:00"
"1724","面试 | 美国工业巨头通用电气面试，给大家一些中肯的意见","【一起看面经】第10期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975323&idx=5&sn=8bcb998f0f2fa2b0de5be544b9ce765d&chksm=f26a9bb2c51d12a4e13441ca7321d72e36ff6c62aea9f3caa9dfd68f6c7b46e6c8802b6f0f8e&scene=27#wechat_redirect","西瓜西太郎","2019-05-07 18:00:00"
"1725","我，四大审计，现在要去猪圈数猪……","盘点过最奇葩的东西是什么？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975292&idx=1&sn=4189253948701c6fbbe5d7afb9d8b229&chksm=f26a9855c51d1143c42d0a27cd433f3b1b2847d25af346984617f229e8b4d04063577a2c27c2&scene=27#wechat_redirect","靠谱的小灶君","2019-05-06 18:00:00"
"1726","倒计时 | 最后6小时！学会商业数据分析，你也可以月薪3W+！","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975292&idx=2&sn=2f784b9485f7c2080d1465c0c38c5fa0&chksm=f26a9855c51d114344c9266fd78aa58ce9f1bebad7a743ddb22b8fced1a08b7aaa4915b83858&scene=27#wechat_redirect","小灶coco","2019-05-06 18:00:00"
"1727","干货 | Market Sizing是什么，为什么咨询公司面试都会问到？","第一次找实习的小伙伴，是否有点茫然？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975292&idx=3&sn=7b3ceab9ac5f1f1b71d3dc5eb0fceec1&chksm=f26a9855c51d11431b224bc9277cf34f167783528a6fb54ec48079a447f6306d4b3b02012d4d&scene=27#wechat_redirect","靠谱的小灶君","2019-05-06 18:00:00"
"1728","实习 | 今日头条、益普索招募实习生啦！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975292&idx=4&sn=3d3ec3c995a860da6d463ea2fb7ae118&chksm=f26a9855c51d1143c90c1a9e87bfa4c331cc8e4c17858c89a08f5175d19365eb1ed22f4d02af&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-06 18:00:00"
"1729","经验 | 梦想和坚持——NIKE MT面试流程+入职感受分享","一起看面经 第9期","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975292&idx=5&sn=15a6772dad306ec3d8ec36d49c7fa7bb&chksm=f26a9855c51d1143e1c178bb45a42fab7fafc147be55fdd20220b949dd7a206e24bbc00d2a08&scene=27#wechat_redirect","tangjiaqi1127@1","2019-05-06 18:00:00"
"1730","考研二战失败，没有工作经验，被“剩下”的非应届生，应该如何找到自己的第一份工作？","没有工作经验的非应届生，应该如何找到自己的第一份工作？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975270&idx=1&sn=fe975f1778c7c3d123d4eecb56d78ce9&chksm=f26a984fc51d115900e63312fa8cb998750d59d4c20046288ad5bd8b6228b25317457b487645&scene=27#wechat_redirect","靠谱的小灶君","2019-05-05 17:58:49"
"1731","求职 | 双非院校，成绩一般，我是不是没机会进入咨询公司了？","第一次找实习的小伙伴，是否有点茫然？","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975270&idx=2&sn=f6c99882fdc4dbcb27fff69166e83952&chksm=f26a984fc51d11598d62c9e218d487c13ac2a81e989c2de2a17f5c921a88c9b8c188124649bb&scene=27#wechat_redirect","靠谱的小灶君","2019-05-05 17:58:49"
"1732","干货 | 咨询顾问是如何做数据分析和行业研究的？","数据分析，岗位缺口大，就业薪资高","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975270&idx=3&sn=c8f89ef54dcf524903dcb6b7089d6843&chksm=f26a984fc51d11590ed52be06349e193a95237a4b20a4c7fb522ecdeb6d7feb49938b33d418c&scene=27#wechat_redirect","小灶coco","2019-05-05 17:58:49"
"1733","实习 | 施耐德电气、达能招募实习生啦！","靠谱推荐","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975270&idx=4&sn=f18e2986aab28246d2d0a6b84393369a&chksm=f26a984fc51d11598f3a2d6036ec9303f6607524b2ea223b38eb74282853a4e4391cdb402a98&scene=27#wechat_redirect","小灶君的靠谱推荐","2019-05-05 17:58:49"
"1734","如果有一天，你的专业“绝版”了？！","全国416个专业撤销，人家的专业读出来牛逼，你的专业读出来懵逼。","http://mp.weixin.qq.com/s?__biz=MzI2MDE5NjU1MA==&mid=2649975258&idx=1&sn=c361714cbf10fca89af24321d951fff2&chksm=f26a9873c51d11653c137d3ba0de85726a17c6c379202fafda983969b0660fe59a3be5917b0a&scene=27#wechat_redirect","靠谱的小灶君","2019-05-04 18:00:00"
