id,region,realm,level,url
1595,香港,工科,985,//www.compassedu.hk/newst_381
1596,香港,工科,985,//www.compassedu.hk/newst_371
1597,香港,工科,985,//www.compassedu.hk/newst_367
1598,香港,工科,985,//www.compassedu.hk/newst_1284
1599,香港,工科,985,//www.compassedu.hk/newst_352
1600,香港,工科,985,//www.compassedu.hk/newst_222
1601,香港,工科,985,//www.compassedu.hk/newst_175
1602,香港,工科,985,//www.compassedu.hk/newst_203
1603,香港,工科,985,//www.compassedu.hk/newst_321
1604,香港,工科,985,//www.compassedu.hk/newst_230
1605,香港,工科,985,//www.compassedu.hk/newst_246
1606,香港,工科,985,//www.compassedu.hk/newst_247
1607,香港,工科,985,//www.compassedu.hk/newst_200
1608,香港,工科,985,//www.compassedu.hk/newst_180
1609,香港,工科,985,//www.compassedu.hk/newst_239
1610,香港,工科,985,//www.compassedu.hk/newst_181
1611,香港,工科,985,//www.compassedu.hk/newst_208
1612,香港,工科,985,//www.compassedu.hk/newst_214
1613,香港,工科,985,//www.compassedu.hk/newst_233
1614,香港,工科,985,//www.compassedu.hk/newst_104
1615,香港,工科,985,//www.compassedu.hk/newst_103
1616,香港,工科,985,//www.compassedu.hk/newst_92
1617,香港,工科,985,//www.compassedu.hk/newst_97
1618,香港,工科,985,//www.compassedu.hk/newst_95
1619,香港,工科,985,//www.compassedu.hk/newst_88
1620,香港,工科,985,//www.compassedu.hk/newst_91
1621,香港,工科,985,//www.compassedu.hk/newst_96
1622,香港,工科,985,//www.compassedu.hk/newst_223
1623,香港,工科,985,//www.compassedu.hk/newst_225
1624,香港,工科,985,//www.compassedu.hk/newst_255
1625,香港,工科,985,//www.compassedu.hk/newst_236
1626,香港,工科,985,//www.compassedu.hk/newst_198
1627,香港,工科,985,//www.compassedu.hk/newst_166
1628,香港,工科,985,//www.compassedu.hk/newst_249
1629,香港,工科,985,//www.compassedu.hk/newst_178
1630,香港,工科,985,//www.compassedu.hk/newst_238
1631,香港,工科,985,//www.compassedu.hk/newst_197
1632,香港,工科,985,//www.compassedu.hk/newst_172
1633,香港,工科,985,//www.compassedu.hk/newst_190
1634,香港,工科,985,//www.compassedu.hk/newst_177
1635,香港,工科,985,//www.compassedu.hk/newst_275
1636,香港,工科,985,//www.compassedu.hk/newst_305
1637,香港,工科,985,//www.compassedu.hk/newst_282
1638,香港,工科,985,//www.compassedu.hk/newst_264
1639,香港,工科,985,//www.compassedu.hk/newst_315
1640,香港,工科,985,//www.compassedu.hk/newst_317
1641,香港,工科,985,//www.compassedu.hk/newst_296
1642,香港,工科,985,//www.compassedu.hk/newst_307
1643,香港,工科,985,//www.compassedu.hk/newst_316
1644,香港,工科,985,//www.compassedu.hk/newst_294
1645,香港,工科,985,//www.compassedu.hk/newst_302
1646,香港,工科,985,//www.compassedu.hk/newst_292
1647,香港,工科,985,//www.compassedu.hk/newst_318
1648,香港,工科,985,//www.compassedu.hk/newst_250
1649,香港,工科,985,//www.compassedu.hk/newst_287
1650,香港,工科,985,//www.compassedu.hk/newst_314
1651,香港,工科,985,//www.compassedu.hk/newst_306
1652,香港,工科,985,//www.compassedu.hk/newst_327
1653,香港,工科,211,//www.compassedu.hk/newst_18912
1654,香港,工科,211,//www.compassedu.hk/newst_18891
1655,香港,工科,211,//www.compassedu.hk/newst_18851
1656,香港,工科,211,//www.compassedu.hk/newst_18755
1657,香港,工科,211,//www.compassedu.hk/newst_18740
1658,香港,工科,211,//www.compassedu.hk/newst_18759
1659,香港,工科,211,//www.compassedu.hk/newst_18848
1660,香港,工科,211,//www.compassedu.hk/newst_18624
1661,香港,工科,211,//www.compassedu.hk/newst_18546
1662,香港,工科,211,//www.compassedu.hk/newst_18107
1663,香港,工科,211,//www.compassedu.hk/newst_18001
1664,香港,工科,211,//www.compassedu.hk/newst_18352
1665,香港,工科,211,//www.compassedu.hk/newst_17922
1666,香港,工科,211,//www.compassedu.hk/newst_17875
1667,香港,工科,211,//www.compassedu.hk/newst_18591
1668,香港,工科,211,//www.compassedu.hk/newst_17722
1669,香港,工科,211,//www.compassedu.hk/newst_17684
1670,香港,工科,211,//www.compassedu.hk/newst_17668
1671,香港,工科,211,//www.compassedu.hk/newst_17665
1672,香港,工科,211,//www.compassedu.hk/newst_17649
1673,香港,工科,211,//www.compassedu.hk/newst_17627
1674,香港,工科,211,//www.compassedu.hk/newst_17656
1675,香港,工科,211,//www.compassedu.hk/newst_17630
1676,香港,工科,211,//www.compassedu.hk/newst_17658
1677,香港,工科,211,//www.compassedu.hk/newst_17659
1678,香港,工科,211,//www.compassedu.hk/newst_17661
1679,香港,工科,211,//www.compassedu.hk/newst_17578
1680,香港,工科,211,//www.compassedu.hk/newst_17567
1681,香港,工科,211,//www.compassedu.hk/newst_17537
1682,香港,工科,211,//www.compassedu.hk/newst_17514
1683,香港,工科,211,//www.compassedu.hk/newst_17510
1684,香港,工科,211,//www.compassedu.hk/newst_17848
1685,香港,工科,211,//www.compassedu.hk/newst_18989
1686,香港,工科,211,//www.compassedu.hk/newst_17375
1687,香港,工科,211,//www.compassedu.hk/newst_17376
1688,香港,工科,211,//www.compassedu.hk/newst_17331
1689,香港,工科,211,//www.compassedu.hk/newst_17302
1690,香港,工科,211,//www.compassedu.hk/newst_17425
1691,香港,工科,211,//www.compassedu.hk/newst_17106
1692,香港,工科,211,//www.compassedu.hk/newst_15956
1693,香港,工科,211,//www.compassedu.hk/newst_16313
1694,香港,工科,211,//www.compassedu.hk/newst_16340
1695,香港,工科,211,//www.compassedu.hk/newst_15950
1696,香港,工科,211,//www.compassedu.hk/newst_16275
1697,香港,工科,211,//www.compassedu.hk/newst_15791
1698,香港,工科,211,//www.compassedu.hk/newst_15718
1699,香港,工科,211,//www.compassedu.hk/newst_15601
1700,香港,工科,211,//www.compassedu.hk/newst_15553
1701,香港,工科,211,//www.compassedu.hk/newst_15529
1702,香港,工科,211,//www.compassedu.hk/newst_15522
1703,香港,工科,211,//www.compassedu.hk/newst_15523
1704,香港,工科,211,//www.compassedu.hk/newst_16940
1705,香港,工科,211,//www.compassedu.hk/newst_15501
1706,香港,工科,211,//www.compassedu.hk/newst_16311
1707,香港,工科,211,//www.compassedu.hk/newst_16334
1708,香港,工科,211,//www.compassedu.hk/newst_16694
1709,香港,工科,211,//www.compassedu.hk/newst_15490
1710,香港,工科,211,//www.compassedu.hk/newst_15726
1711,香港,工科,211,//www.compassedu.hk/newst_15394
1712,香港,工科,211,//www.compassedu.hk/newst_15377
1713,香港,工科,211,//www.compassedu.hk/newst_16725
1714,香港,工科,211,//www.compassedu.hk/newst_15359
1715,香港,工科,211,//www.compassedu.hk/newst_16289
1716,香港,工科,211,//www.compassedu.hk/newst_15803
1717,香港,工科,211,//www.compassedu.hk/newst_16372
1718,香港,工科,211,//www.compassedu.hk/newst_15215
1719,香港,工科,211,//www.compassedu.hk/newst_15179
1720,香港,工科,211,//www.compassedu.hk/newst_15451
1721,香港,工科,211,//www.compassedu.hk/newst_15183
1722,香港,工科,211,//www.compassedu.hk/newst_15069
1723,香港,工科,211,//www.compassedu.hk/newst_15020
1724,香港,工科,211,//www.compassedu.hk/newst_15141
1725,香港,工科,211,//www.compassedu.hk/newst_15107
1726,香港,工科,211,//www.compassedu.hk/newst_15140
1727,香港,工科,211,//www.compassedu.hk/newst_16376
1728,香港,工科,211,//www.compassedu.hk/newst_14909
1729,香港,工科,211,//www.compassedu.hk/newst_14906
1730,香港,工科,211,//www.compassedu.hk/newst_14916
1731,香港,工科,211,//www.compassedu.hk/newst_14917
1732,香港,工科,211,//www.compassedu.hk/newst_14899
1733,香港,工科,211,//www.compassedu.hk/newst_14885
1734,香港,工科,211,//www.compassedu.hk/newst_14869
1735,香港,工科,211,//www.compassedu.hk/newst_14850
1736,香港,工科,211,//www.compassedu.hk/newst_14848
1737,香港,工科,211,//www.compassedu.hk/newst_15139
1738,香港,工科,211,//www.compassedu.hk/newst_14831
1739,香港,工科,211,//www.compassedu.hk/newst_14953
1740,香港,工科,211,//www.compassedu.hk/newst_14589
1741,香港,工科,211,//www.compassedu.hk/newst_14595
1742,香港,工科,211,//www.compassedu.hk/newst_14593
1743,香港,工科,211,//www.compassedu.hk/newst_14582
1744,香港,工科,211,//www.compassedu.hk/newst_14535
1745,香港,工科,211,//www.compassedu.hk/newst_14528
1746,香港,工科,211,//www.compassedu.hk/newst_14422
1747,香港,工科,211,//www.compassedu.hk/newst_14409
1748,香港,工科,211,//www.compassedu.hk/newst_14370
1749,香港,工科,211,//www.compassedu.hk/newst_14391
1750,香港,工科,211,//www.compassedu.hk/newst_14208
1751,香港,工科,211,//www.compassedu.hk/newst_14216
1752,香港,工科,211,//www.compassedu.hk/newst_14191
1753,香港,工科,211,//www.compassedu.hk/newst_14145
1754,香港,工科,211,//www.compassedu.hk/newst_14133
1755,香港,工科,211,//www.compassedu.hk/newst_13989
1756,香港,工科,211,//www.compassedu.hk/newst_13846
1757,香港,工科,211,//www.compassedu.hk/newst_13895
1758,香港,工科,211,//www.compassedu.hk/newst_13704
1759,香港,工科,211,//www.compassedu.hk/newst_13787
1760,香港,工科,211,//www.compassedu.hk/newst_13596
1761,香港,工科,211,//www.compassedu.hk/newst_13565
1762,香港,工科,211,//www.compassedu.hk/newst_13095
1763,香港,工科,211,//www.compassedu.hk/newst_12832
1764,香港,工科,211,//www.compassedu.hk/newst_12726
1765,香港,工科,211,//www.compassedu.hk/newst_12357
1766,香港,工科,211,//www.compassedu.hk/newst_10872
1767,香港,工科,211,//www.compassedu.hk/newst_10855
1768,香港,工科,211,//www.compassedu.hk/newst_10779
1769,香港,工科,211,//www.compassedu.hk/newst_10659
1770,香港,工科,211,//www.compassedu.hk/newst_10963
1771,香港,工科,211,//www.compassedu.hk/newst_10554
1772,香港,工科,211,//www.compassedu.hk/newst_10470
1773,香港,工科,211,//www.compassedu.hk/newst_10434
1774,香港,工科,211,//www.compassedu.hk/newst_10393
1775,香港,工科,211,//www.compassedu.hk/newst_10388
1776,香港,工科,211,//www.compassedu.hk/newst_10114
1777,香港,工科,211,//www.compassedu.hk/newst_10218
1778,香港,工科,211,//www.compassedu.hk/newst_10217
1779,香港,工科,211,//www.compassedu.hk/newst_9668
1780,香港,工科,211,//www.compassedu.hk/newst_9426
1781,香港,工科,211,//www.compassedu.hk/newst_9319
1782,香港,工科,211,//www.compassedu.hk/newst_9318
1783,香港,工科,211,//www.compassedu.hk/newst_9416
1784,香港,工科,211,//www.compassedu.hk/newst_1505
1785,香港,工科,211,//www.compassedu.hk/newst_1430
1786,香港,工科,211,//www.compassedu.hk/newst_232
1787,香港,工科,211,//www.compassedu.hk/newst_19117
1788,香港,工科,211,//www.compassedu.hk/newst_18776
1789,香港,工科,211,//www.compassedu.hk/newst_18330
1790,香港,工科,211,//www.compassedu.hk/newst_18284
1791,香港,工科,211,//www.compassedu.hk/newst_18108
1792,香港,工科,211,//www.compassedu.hk/newst_18000
1793,香港,工科,211,//www.compassedu.hk/newst_17691
1794,香港,工科,211,//www.compassedu.hk/newst_17660
1795,香港,工科,211,//www.compassedu.hk/newst_17490
1796,香港,工科,211,//www.compassedu.hk/newst_17176
1797,香港,工科,211,//www.compassedu.hk/newst_17016
1798,香港,工科,211,//www.compassedu.hk/newst_17039
1799,香港,工科,211,//www.compassedu.hk/newst_16354
1800,香港,工科,211,//www.compassedu.hk/newst_16294
1801,香港,工科,211,//www.compassedu.hk/newst_16637
1802,香港,工科,211,//www.compassedu.hk/newst_16011
1803,香港,工科,211,//www.compassedu.hk/newst_15962
1804,香港,工科,211,//www.compassedu.hk/newst_16380
1805,香港,工科,211,//www.compassedu.hk/newst_16351
1806,香港,工科,211,//www.compassedu.hk/newst_16483
1807,香港,工科,211,//www.compassedu.hk/newst_15813
1808,香港,工科,211,//www.compassedu.hk/newst_15577
1809,香港,工科,211,//www.compassedu.hk/newst_16735
1810,香港,工科,211,//www.compassedu.hk/newst_15728
1811,香港,工科,211,//www.compassedu.hk/newst_16738
1812,香港,工科,211,//www.compassedu.hk/newst_15476
1813,香港,工科,211,//www.compassedu.hk/newst_16737
1814,香港,工科,211,//www.compassedu.hk/newst_16421
1815,香港,工科,211,//www.compassedu.hk/newst_15792
1816,香港,工科,211,//www.compassedu.hk/newst_16317
1817,香港,工科,211,//www.compassedu.hk/newst_15428
1818,香港,工科,211,//www.compassedu.hk/newst_15589
1819,香港,工科,211,//www.compassedu.hk/newst_15388
1820,香港,工科,211,//www.compassedu.hk/newst_15588
1821,香港,工科,211,//www.compassedu.hk/newst_16820
1822,香港,工科,211,//www.compassedu.hk/newst_16415
1823,香港,工科,211,//www.compassedu.hk/newst_16286
1824,香港,工科,211,//www.compassedu.hk/newst_16782
1825,香港,工科,211,//www.compassedu.hk/newst_15585
1826,香港,工科,211,//www.compassedu.hk/newst_15584
1827,香港,工科,211,//www.compassedu.hk/newst_15256
1828,香港,工科,211,//www.compassedu.hk/newst_15154
1829,香港,工科,211,//www.compassedu.hk/newst_15053
1830,香港,工科,211,//www.compassedu.hk/newst_15810
1831,香港,工科,211,//www.compassedu.hk/newst_16783
1832,香港,工科,211,//www.compassedu.hk/newst_15550
1833,香港,工科,211,//www.compassedu.hk/newst_15178
1834,香港,工科,211,//www.compassedu.hk/newst_15519
1835,香港,工科,211,//www.compassedu.hk/newst_14650
1836,香港,工科,211,//www.compassedu.hk/newst_14634
1837,香港,工科,211,//www.compassedu.hk/newst_14520
1838,香港,工科,211,//www.compassedu.hk/newst_14394
1839,香港,工科,211,//www.compassedu.hk/newst_14635
1840,香港,工科,211,//www.compassedu.hk/newst_14228
1841,香港,工科,211,//www.compassedu.hk/newst_14232
1842,香港,工科,211,//www.compassedu.hk/newst_14192
1843,香港,工科,211,//www.compassedu.hk/newst_14171
1844,香港,工科,211,//www.compassedu.hk/newst_14710
1845,香港,工科,211,//www.compassedu.hk/newst_14121
1846,香港,工科,211,//www.compassedu.hk/newst_14115
1847,香港,工科,211,//www.compassedu.hk/newst_14081
1848,香港,工科,211,//www.compassedu.hk/newst_13825
1849,香港,工科,211,//www.compassedu.hk/newst_13788
1850,香港,工科,211,//www.compassedu.hk/newst_13595
1851,香港,工科,211,//www.compassedu.hk/newst_12713
1852,香港,工科,211,//www.compassedu.hk/newst_12815
1853,香港,工科,211,//www.compassedu.hk/newst_12615
1854,香港,工科,211,//www.compassedu.hk/newst_10836
1855,香港,工科,211,//www.compassedu.hk/newst_10843
1856,香港,工科,211,//www.compassedu.hk/newst_10835
1857,香港,工科,211,//www.compassedu.hk/newst_10822
1858,香港,工科,211,//www.compassedu.hk/newst_10870
1859,香港,工科,211,//www.compassedu.hk/newst_10970
1860,香港,工科,211,//www.compassedu.hk/newst_10972
1861,香港,工科,211,//www.compassedu.hk/newst_10788
1862,香港,工科,211,//www.compassedu.hk/newst_10797
1863,香港,工科,211,//www.compassedu.hk/newst_10955
1864,香港,工科,211,//www.compassedu.hk/newst_10973
1865,香港,工科,211,//www.compassedu.hk/newst_10723
1866,香港,工科,211,//www.compassedu.hk/newst_10711
1867,香港,工科,211,//www.compassedu.hk/newst_10678
1868,香港,工科,211,//www.compassedu.hk/newst_10700
1869,香港,工科,211,//www.compassedu.hk/newst_10701
1870,香港,工科,211,//www.compassedu.hk/newst_10652
1871,香港,工科,211,//www.compassedu.hk/newst_10693
1872,香港,工科,211,//www.compassedu.hk/newst_10642
1873,香港,工科,211,//www.compassedu.hk/newst_10602
1874,香港,工科,211,//www.compassedu.hk/newst_10606
1875,香港,工科,211,//www.compassedu.hk/newst_10590
1876,香港,工科,211,//www.compassedu.hk/newst_10525
1877,香港,工科,211,//www.compassedu.hk/newst_10568
1878,香港,工科,211,//www.compassedu.hk/newst_10467
1879,香港,工科,211,//www.compassedu.hk/newst_10608
1880,香港,工科,211,//www.compassedu.hk/newst_10632
1881,香港,工科,211,//www.compassedu.hk/newst_10636
1882,香港,工科,211,//www.compassedu.hk/newst_10527
1883,香港,工科,211,//www.compassedu.hk/newst_10507
1884,香港,工科,211,//www.compassedu.hk/newst_10635
1885,香港,工科,211,//www.compassedu.hk/newst_10539
1886,香港,工科,211,//www.compassedu.hk/newst_10540
1887,香港,工科,211,//www.compassedu.hk/newst_10439
1888,香港,工科,211,//www.compassedu.hk/newst_10419
1889,香港,工科,211,//www.compassedu.hk/newst_10431
1890,香港,工科,211,//www.compassedu.hk/newst_10395
1891,香港,工科,211,//www.compassedu.hk/newst_10394
1892,香港,工科,211,//www.compassedu.hk/newst_10377
1893,香港,工科,211,//www.compassedu.hk/newst_10372
1894,香港,工科,211,//www.compassedu.hk/newst_10341
1895,香港,工科,211,//www.compassedu.hk/newst_10336
1896,香港,工科,211,//www.compassedu.hk/newst_10338
1897,香港,工科,211,//www.compassedu.hk/newst_10328
1898,香港,工科,211,//www.compassedu.hk/newst_10342
1899,香港,工科,211,//www.compassedu.hk/newst_10228
1900,香港,工科,211,//www.compassedu.hk/newst_10255
1901,香港,工科,211,//www.compassedu.hk/newst_10157
1902,香港,工科,211,//www.compassedu.hk/newst_10129
1903,香港,工科,211,//www.compassedu.hk/newst_10214
1904,香港,工科,211,//www.compassedu.hk/newst_10000
1905,香港,工科,211,//www.compassedu.hk/newst_10054
1906,香港,工科,211,//www.compassedu.hk/newst_10052
1907,香港,工科,211,//www.compassedu.hk/newst_10055
1908,香港,工科,211,//www.compassedu.hk/newst_9670
1909,香港,工科,211,//www.compassedu.hk/newst_9667
1910,香港,工科,211,//www.compassedu.hk/newst_9972
1911,香港,工科,211,//www.compassedu.hk/newst_9560
1912,香港,工科,211,//www.compassedu.hk/newst_9987
1913,香港,工科,211,//www.compassedu.hk/newst_9413
1914,香港,工科,211,//www.compassedu.hk/newst_9402
1915,香港,工科,211,//www.compassedu.hk/newst_9409
1916,香港,工科,211,//www.compassedu.hk/newst_9320
1917,香港,工科,211,//www.compassedu.hk/newst_9340
1918,香港,工科,211,//www.compassedu.hk/newst_9391
1919,香港,工科,211,//www.compassedu.hk/newst_9417
1920,香港,工科,211,//www.compassedu.hk/newst_9327
1921,香港,工科,211,//www.compassedu.hk/newst_9301
1922,香港,工科,211,//www.compassedu.hk/newst_9311
1923,香港,工科,211,//www.compassedu.hk/newst_1662
1924,香港,工科,211,//www.compassedu.hk/newst_1537
1925,香港,工科,211,//www.compassedu.hk/newst_1549
1926,香港,工科,211,//www.compassedu.hk/newst_1530
1927,香港,工科,211,//www.compassedu.hk/newst_1592
1928,香港,工科,211,//www.compassedu.hk/newst_1521
1929,香港,工科,211,//www.compassedu.hk/newst_1502
1930,香港,工科,211,//www.compassedu.hk/newst_1520
1931,香港,工科,211,//www.compassedu.hk/newst_1518
1932,香港,工科,211,//www.compassedu.hk/newst_1517
1933,香港,工科,211,//www.compassedu.hk/newst_1497
1934,香港,工科,211,//www.compassedu.hk/newst_1503
1935,香港,工科,211,//www.compassedu.hk/newst_1427
1936,香港,工科,211,//www.compassedu.hk/newst_1432
1937,香港,工科,211,//www.compassedu.hk/newst_1419
1938,香港,工科,211,//www.compassedu.hk/newst_1391
1939,香港,工科,211,//www.compassedu.hk/newst_1373
1940,香港,工科,211,//www.compassedu.hk/newst_1348
1941,香港,工科,211,//www.compassedu.hk/newst_1343
1942,香港,工科,211,//www.compassedu.hk/newst_1352
1943,香港,工科,211,//www.compassedu.hk/newst_1317
1944,香港,工科,211,//www.compassedu.hk/newst_1238
1945,香港,工科,211,//www.compassedu.hk/newst_1300
1946,香港,工科,211,//www.compassedu.hk/newst_831
1947,香港,工科,211,//www.compassedu.hk/newst_837
1948,香港,工科,211,//www.compassedu.hk/newst_1309
1949,香港,工科,211,//www.compassedu.hk/newst_464
1950,香港,工科,211,//www.compassedu.hk/newst_1278
1951,香港,工科,211,//www.compassedu.hk/newst_467
1952,香港,工科,211,//www.compassedu.hk/newst_1303
1953,香港,工科,211,//www.compassedu.hk/newst_458
1954,香港,工科,211,//www.compassedu.hk/newst_428
1955,香港,工科,211,//www.compassedu.hk/newst_417
1956,香港,工科,211,//www.compassedu.hk/newst_407
1957,香港,工科,211,//www.compassedu.hk/newst_401
1958,香港,工科,211,//www.compassedu.hk/newst_405
1959,香港,工科,211,//www.compassedu.hk/newst_396
1960,香港,工科,211,//www.compassedu.hk/newst_397
1961,香港,工科,211,//www.compassedu.hk/newst_394
1962,香港,工科,211,//www.compassedu.hk/newst_385
1963,香港,工科,211,//www.compassedu.hk/newst_383
1964,香港,工科,211,//www.compassedu.hk/newst_380
1965,香港,工科,211,//www.compassedu.hk/newst_379
1966,香港,工科,211,//www.compassedu.hk/newst_1282
1967,香港,工科,211,//www.compassedu.hk/newst_1283
1968,香港,工科,211,//www.compassedu.hk/newst_368
1969,香港,工科,211,//www.compassedu.hk/newst_369
1970,香港,工科,211,//www.compassedu.hk/newst_364
1971,香港,工科,211,//www.compassedu.hk/newst_365
1972,香港,工科,211,//www.compassedu.hk/newst_213
1973,香港,工科,211,//www.compassedu.hk/newst_204
1974,香港,工科,211,//www.compassedu.hk/newst_206
1975,香港,工科,211,//www.compassedu.hk/newst_207
1976,香港,工科,211,//www.compassedu.hk/newst_182
1977,香港,工科,211,//www.compassedu.hk/newst_184
1978,香港,工科,211,//www.compassedu.hk/newst_164
1979,香港,工科,211,//www.compassedu.hk/newst_192
1980,香港,工科,211,//www.compassedu.hk/newst_205
1981,香港,工科,211,//www.compassedu.hk/newst_194
1982,香港,工科,211,//www.compassedu.hk/newst_241
1983,香港,工科,211,//www.compassedu.hk/newst_99
1984,香港,工科,211,//www.compassedu.hk/newst_160
1985,香港,工科,211,//www.compassedu.hk/newst_253
1986,香港,工科,211,//www.compassedu.hk/newst_224
1987,香港,工科,211,//www.compassedu.hk/newst_169
1988,香港,工科,211,//www.compassedu.hk/newst_176
1989,香港,工科,211,//www.compassedu.hk/newst_290
1990,香港,工科,211,//www.compassedu.hk/newst_311
1991,香港,工科,211,//www.compassedu.hk/newst_295
1992,香港,工科,211,//www.compassedu.hk/newst_297
1993,香港,工科,211,//www.compassedu.hk/newst_289
1994,香港,工科,211,//www.compassedu.hk/newst_293
1995,香港,工科,211,//www.compassedu.hk/newst_304
1996,香港,工科,211,//www.compassedu.hk/newst_288
1997,香港,工科,普本,//www.compassedu.hk/newst_18875
1998,香港,工科,普本,//www.compassedu.hk/newst_18706
1999,香港,工科,普本,//www.compassedu.hk/newst_18548
2000,香港,工科,普本,//www.compassedu.hk/newst_18439
2001,香港,工科,普本,//www.compassedu.hk/newst_18245
2002,香港,工科,普本,//www.compassedu.hk/newst_18248
2003,香港,工科,普本,//www.compassedu.hk/newst_18256
2004,香港,工科,普本,//www.compassedu.hk/newst_18182
2005,香港,工科,普本,//www.compassedu.hk/newst_18238
2006,香港,工科,普本,//www.compassedu.hk/newst_18172
2007,香港,工科,普本,//www.compassedu.hk/newst_17787
2008,香港,工科,普本,//www.compassedu.hk/newst_17748
2009,香港,工科,普本,//www.compassedu.hk/newst_17632
2010,香港,工科,普本,//www.compassedu.hk/newst_17629
2011,香港,工科,普本,//www.compassedu.hk/newst_17607
2012,香港,工科,普本,//www.compassedu.hk/newst_17382
2013,香港,工科,普本,//www.compassedu.hk/newst_16068
2014,香港,工科,普本,//www.compassedu.hk/newst_14537
2015,香港,工科,普本,//www.compassedu.hk/newst_14990
2016,香港,工科,普本,//www.compassedu.hk/newst_14143
2017,香港,工科,普本,//www.compassedu.hk/newst_12869
2018,香港,工科,普本,//www.compassedu.hk/newst_12602
2019,香港,工科,普本,//www.compassedu.hk/newst_12246
2020,香港,工科,普本,//www.compassedu.hk/newst_12140
2021,香港,工科,普本,//www.compassedu.hk/newst_10216
2022,香港,工科,普本,//www.compassedu.hk/newst_18476
2023,香港,工科,普本,//www.compassedu.hk/newst_18518
2024,香港,工科,普本,//www.compassedu.hk/newst_18699
2025,香港,工科,普本,//www.compassedu.hk/newst_18006
2026,香港,工科,普本,//www.compassedu.hk/newst_17775
2027,香港,工科,普本,//www.compassedu.hk/newst_17734
2028,香港,工科,普本,//www.compassedu.hk/newst_17515
2029,香港,工科,普本,//www.compassedu.hk/newst_17460
2030,香港,工科,普本,//www.compassedu.hk/newst_17225
2031,香港,工科,普本,//www.compassedu.hk/newst_16375
2032,香港,工科,普本,//www.compassedu.hk/newst_16287
2033,香港,工科,普本,//www.compassedu.hk/newst_16346
2034,香港,工科,普本,//www.compassedu.hk/newst_15851
2035,香港,工科,普本,//www.compassedu.hk/newst_15474
2036,香港,工科,普本,//www.compassedu.hk/newst_16736
2037,香港,工科,普本,//www.compassedu.hk/newst_16288
2038,香港,工科,普本,//www.compassedu.hk/newst_15442
2039,香港,工科,普本,//www.compassedu.hk/newst_15433
2040,香港,工科,普本,//www.compassedu.hk/newst_16744
2041,香港,工科,普本,//www.compassedu.hk/newst_16302
2042,香港,工科,普本,//www.compassedu.hk/newst_16529
2043,香港,工科,普本,//www.compassedu.hk/newst_15432
2044,香港,工科,普本,//www.compassedu.hk/newst_15486
2045,香港,工科,普本,//www.compassedu.hk/newst_15330
2046,香港,工科,普本,//www.compassedu.hk/newst_15254
2047,香港,工科,普本,//www.compassedu.hk/newst_16773
2048,香港,工科,普本,//www.compassedu.hk/newst_14607
2049,香港,工科,普本,//www.compassedu.hk/newst_14393
2050,香港,工科,普本,//www.compassedu.hk/newst_14434
2051,香港,工科,普本,//www.compassedu.hk/newst_14435
2052,香港,工科,普本,//www.compassedu.hk/newst_14220
2053,香港,工科,普本,//www.compassedu.hk/newst_14223
2054,香港,工科,普本,//www.compassedu.hk/newst_13599
2055,香港,工科,普本,//www.compassedu.hk/newst_12671
2056,香港,工科,普本,//www.compassedu.hk/newst_10883
2057,香港,工科,普本,//www.compassedu.hk/newst_10589
2058,香港,工科,普本,//www.compassedu.hk/newst_10588
2059,香港,工科,普本,//www.compassedu.hk/newst_10522
2060,香港,工科,普本,//www.compassedu.hk/newst_10526
2061,香港,工科,普本,//www.compassedu.hk/newst_10533
2062,香港,工科,普本,//www.compassedu.hk/newst_10440
2063,香港,工科,普本,//www.compassedu.hk/newst_10423
2064,香港,工科,普本,//www.compassedu.hk/newst_10389
2065,香港,工科,普本,//www.compassedu.hk/newst_10112
2066,香港,工科,普本,//www.compassedu.hk/newst_10263
2067,香港,工科,普本,//www.compassedu.hk/newst_9662
2068,香港,工科,普本,//www.compassedu.hk/newst_9647
2069,香港,工科,普本,//www.compassedu.hk/newst_9326
2070,香港,工科,普本,//www.compassedu.hk/newst_9299
2071,香港,工科,普本,//www.compassedu.hk/newst_1650
2072,香港,工科,普本,//www.compassedu.hk/newst_1526
2073,香港,工科,普本,//www.compassedu.hk/newst_1495
2074,香港,工科,普本,//www.compassedu.hk/newst_1397
2075,香港,工科,普本,//www.compassedu.hk/newst_1383
2076,香港,工科,普本,//www.compassedu.hk/newst_1318
2077,香港,工科,普本,//www.compassedu.hk/newst_1288
2078,香港,工科,普本,//www.compassedu.hk/newst_1291
2079,香港,工科,普本,//www.compassedu.hk/newst_463
2080,香港,工科,普本,//www.compassedu.hk/newst_468
2081,香港,工科,普本,//www.compassedu.hk/newst_353
2082,香港,工科,普本,//www.compassedu.hk/newst_351
2083,香港,工科,普本,//www.compassedu.hk/newst_211
2084,香港,工科,普本,//www.compassedu.hk/newst_209
2085,香港,工科,普本,//www.compassedu.hk/newst_212
2086,香港,工科,普本,//www.compassedu.hk/newst_210
2087,香港,工科,普本,//www.compassedu.hk/newst_258
2088,香港,工科,普本,//www.compassedu.hk/newst_252
2089,香港,工科,普本,//www.compassedu.hk/newst_328
2090,香港,工科,海本,//www.compassedu.hk/newst_18601
2091,香港,工科,海本,//www.compassedu.hk/newst_17808
2092,香港,工科,海本,//www.compassedu.hk/newst_17788
2093,香港,工科,海本,//www.compassedu.hk/newst_17789
2094,香港,工科,海本,//www.compassedu.hk/newst_17726
